Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",SP500,59.9,15.86,2026-09-11,499.0,TTM-4Q,2026-06-30,106.6,1.69,True,10.6,16.7,2.76,9.4,6.0,5.2,0.46,9.2,17.3,,0.3,3.16,-2.5,7.0,1.5,8.0,2.52,4.6,0.06,25.4,1.1,0.52,0.04,61.0,25.7,0.4,-21.8,1.22,1.36,2.61,3.97,15.6,68.6,-3.8,62.77,61.28,59.34,True,68.29,44.83,1.21,34.2,2.6,False,False,,100.0
HOMB,Home BancShares,Financials,Regional Banks,SP400,29.97,6.0,2026-09-11,499.0,TTM-4Q,2026-06-30,39.6,0.85,True,,12.5,1.32,,8.0,,0.22,,11.1,,,,,0.2,,,,999.0,-0.13,8.7,20.0,0.68,0.04,55.0,21.1,0.63,-14.8,0.9,2.74,1.33,4.07,,10.4,1.8,30.21,28.34,28.39,True,31.7,25.5,0.46,48.7,3.9,False,False,,90.0
NOVT,Novanta,Information Technology,Electronic Equipment & Instruments,SP400,146.56,5.54,2026-09-11,499.0,TTM-4Q,2026-07-03,45.2,0.81,True,32.8,89.7,3.43,3.0,1.1,2.1,-0.26,4.6,5.1,44.5,0.9,-3.18,-3.9,1.0,2.17,5.0,7.71,999.0,-0.41,45.3,39.7,0.82,0.04,59.0,51.9,1.74,-27.0,0.34,0.0,0.93,0.93,7.6,0.7,14.1,150.1,143.12,138.5,True,176.38,98.27,5.79,47.4,-12.9,False,False,DILUSI,100.0
LEA,Lear,Consumer Discretionary,Automotive Parts & Equipment,SP400,130.82,6.45,2026-09-11,499.0,TTM-4Q,2026-07-04,68.9,0.89,True,5.5,11.6,1.25,18.0,8.6,13.2,1.25,8.6,10.8,6.9,0.3,1.18,-6.0,0.6,2.66,6.0,2.81,8.8,-0.74,14.0,5.4,0.28,0.04,54.0,34.2,0.57,-19.9,1.16,2.5,7.02,9.52,3.5,18.3,-6.0,131.21,131.04,127.6,True,150.33,96.04,3.58,54.2,-12.9,False,False,,100.0
TDW,"Tidewater, Inc.",Energy,Oil & Gas Equipment & Services,SP600,92.97,4.63,2026-09-11,499.0,TTM-4Q,2026-06-30,53.7,0.77,True,10.2,18.7,3.32,9.8,5.3,5.9,-0.19,13.0,19.5,,6.3,0.09,-2.9,9.0,1.26,6.0,3.94,999.0,-0.06,52.7,19.9,0.74,0.04,89.0,49.2,0.89,-29.1,-0.7,0.0,0.0,0.0,-1.0,24.1,0.2,83.98,80.05,74.15,True,101.58,46.65,3.76,54.4,20.9,False,True,,100.0
APOG,"Apogee Enterprises, Inc.",Industrials,Building Products,SP600,37.88,0.79,2026-09-11,499.0,TTM-4Q,2026-05-30,8.0,0.79,False,6.8,11.6,1.54,14.6,8.6,15.6,2.56,9.4,13.8,22.8,2.1,1.44,-7.2,4.2,2.19,6.0,3.04,7.4,-0.21,6.2,31.0,0.45,0.03,33.0,41.5,0.78,-29.1,0.26,2.82,3.12,5.94,1.8,33.1,-0.1,40.44,38.31,38.14,True,50.88,30.75,1.25,38.6,-8.2,False,False,TIPIS,100.0
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,SP500,675.74,182.2,2026-09-11,499.0,TTM-4Q,2026-08-02,922.5,0.96,True,16.3,37.4,6.51,6.1,2.7,3.3,-0.38,16.5,18.3,,,0.7,-2.2,1.9,1.49,,,3.2,0.34,33.1,6.4,0.62,0.03,84.0,31.6,0.55,-19.9,1.04,0.96,0.38,1.35,8.0,-6.4,-0.3,623.01,598.56,572.18,True,705.88,433.0,18.5,60.8,14.7,False,True,,100.0
BMRN,BioMarin Pharmaceutical,Health Care,Biotechnology,SP400,65.68,12.71,2026-09-11,499.0,TTM-4Q,2026-06-30,118.6,0.88,True,53.0,174.2,2.01,1.9,0.6,5.8,-0.04,1.1,1.2,76.1,1.8,10.96,-8.2,2.5,11.75,5.0,2.02,2.0,-0.03,28.9,18.9,0.7,0.02,71.0,34.3,0.51,-22.5,0.75,0.0,0.0,0.0,11.2,-88.9,-1.3,63.15,58.6,58.08,True,70.98,49.26,1.74,52.9,14.2,False,True,,100.0
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,SP500,43.22,22.67,2026-09-11,499.0,TTM-4Q,2026-06-30,199.5,0.93,True,8.6,45.6,1.26,11.7,2.2,4.5,0.86,3.1,2.7,17.9,2.6,3.2,-6.2,2.1,6.63,5.0,1.46,1.8,-0.55,11.0,25.4,0.41,0.02,51.0,44.2,0.78,-30.5,0.09,4.08,0.0,4.08,1.7,41.2,0.8,46.43,43.65,42.6,True,52.65,32.73,1.54,37.7,-2.3,False,False,ZONA-BAHAYA,100.0
XEL,Xcel Energy,Utilities,Multi-Utilities,SP500;NDX,75.5,47.16,2026-09-11,499.0,TTM-4Q,2026-06-30,399.2,1.06,True,14.8,21.1,1.96,6.8,4.7,-16.3,-1.42,4.8,9.9,,0.2,6.55,-3.1,0.1,2.14,4.0,,1.7,-0.34,12.1,-1.3,0.27,0.02,32.0,19.6,0.19,-11.5,0.33,2.89,-4.7,-1.81,4.7,7.7,6.6,78.35,79.49,78.55,False,84.23,71.35,1.37,40.4,-6.9,False,False,DILUSI,100.0
CUBI,"Customers Bancorp, Inc.",Financials,Regional Banks,SP600,78.88,2.66,2026-09-11,499.0,TTM-4Q,2026-06-30,18.2,1.06,True,,9.1,1.21,,10.9,,1.08,,14.3,,,,,0.3,,,,999.0,-0.17,20.4,24.5,0.71,0.02,57.0,31.6,1.28,-20.3,-0.37,0.0,-4.35,-4.35,33.3,97.6,7.8,79.08,75.29,75.22,True,84.38,59.34,1.97,48.4,-1.4,False,False,DILUSI,90.0
EME,Emcor,Industrials,Construction & Engineering,SP500,780.66,34.43,2026-09-11,499.0,TTM-4Q,2026-06-30,260.1,0.71,True,15.7,23.9,8.44,6.4,4.2,3.4,-0.26,38.6,40.4,19.4,2.0,-0.43,1.6,3.2,0.9,7.0,6.95,999.0,1.08,31.6,17.4,0.54,0.01,57.0,45.1,1.28,-28.7,-0.33,0.17,1.23,1.4,18.9,30.2,-1.0,775.41,799.18,762.53,True,951.96,564.92,25.66,52.4,-7.1,False,False,,100.0
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,SP500;NDX,781.49,82.84,2026-09-11,499.0,TTM-4Q,2026-06-30,508.4,0.7,True,17.6,19.1,2.61,5.7,5.2,4.5,0.24,9.8,14.0,,1.0,-1.37,-0.9,10.0,1.08,6.0,7.27,69.4,-0.01,44.1,7.0,0.76,0.01,78.0,33.5,0.58,-25.9,0.62,0.46,3.07,3.53,9.3,-2.9,-2.4,751.46,725.3,733.53,True,859.34,541.0,20.08,45.7,23.4,False,False,,100.0
AMKR,Amkor Technology,Information Technology,Semiconductors,SP400,51.73,12.82,2026-09-11,499.0,TTM-4Q,2026-03-31,219.5,0.7,True,10.4,29.4,2.83,9.6,3.4,1.3,0.35,8.1,10.0,14.4,2.5,-0.36,-10.3,3.3,2.79,6.0,3.85,7.0,-0.91,125.4,34.8,1.01,0.01,70.0,79.2,2.07,-54.3,-1.38,0.8,0.0,0.8,12.7,37.9,0.7,56.37,60.36,56.5,True,96.68,24.86,3.12,49.5,-34.4,False,False,,100.0
MEDP,Medpace,Health Care,Life Sciences Tools & Services,SP400,587.52,16.4,2026-09-11,499.0,TTM-4Q,2026-06-30,116.9,0.82,True,26.0,33.4,37.8,3.8,3.0,4.3,-0.18,158.0,162.2,,,-0.82,-14.4,3.7,1.53,8.0,7.78,999.0,3.0,25.2,34.5,0.65,0.01,76.0,46.2,0.97,-36.6,-0.39,0.0,1.83,1.83,24.7,17.5,-2.0,578.32,500.16,520.7,True,677.9,373.0,15.71,48.9,19.4,False,False,GOODWILL,100.0
TT,Trane Technologies,Industrials,Building Products,SP500,442.52,97.36,2026-09-11,499.0,TTM-4Q,2026-06-30,412.9,0.97,True,23.3,33.0,11.29,4.3,3.0,3.6,-0.65,24.5,35.8,,0.2,1.06,-4.1,2.2,1.31,6.0,5.95,18.1,1.32,15.2,13.7,0.51,0.0,40.0,28.4,1.03,-16.1,0.76,0.9,1.39,2.3,7.0,3.3,-1.2,465.19,460.44,445.13,True,505.87,348.06,9.76,40.2,-7.2,False,False,,100.0
RRR,"Red Rock Resorts, Inc.",Consumer Discretionary,Casinos & Gaming,SP600,55.9,3.29,2026-09-11,499.0,TTM-4Q,2026-06-30,45.9,1.2,True,8.7,19.5,19.22,11.4,5.1,5.9,-0.1,12.9,90.2,,,4.47,-10.8,1.2,3.69,6.0,1.38,2.8,0.11,5.9,10.3,0.24,-0.0,23.0,34.2,0.85,-22.1,0.82,3.68,2.63,6.31,0.9,-4.4,-42.8,61.93,59.42,59.86,True,68.99,50.52,1.68,35.4,-13.4,False,False,ZONA-BAHAYA;GOODWILL,100.0
AFL,Aflac,Financials,Life & Health Insurance,SP500,115.28,57.79,2026-09-11,499.0,TTM-4Q,2026-06-30,245.2,0.67,True,,11.9,1.91,,8.4,,0.28,,16.9,,,,,0.6,,,,25.3,0.2,14.4,10.7,0.73,-0.01,43.0,17.1,0.39,-11.2,1.42,2.07,6.55,8.61,13.6,99.5,-6.1,121.18,116.2,114.66,True,130.22,105.43,1.87,39.4,-4.4,False,False,,90.0
AVA,Avista Corporation,Utilities,Multi-Utilities,SP600,36.79,3.08,2026-09-11,499.0,TTM-4Q,2026-06-30,24.2,0.82,True,5.1,13.6,1.09,19.5,7.4,-3.4,2.54,10.7,8.3,,,0.31,-3.8,0.1,2.41,7.0,,999.0,2.58,10.2,-0.7,0.26,-0.01,25.0,18.5,-0.05,-12.2,0.59,5.23,-3.28,1.95,-1.8,27.5,2.9,39.55,40.46,40.25,False,43.5,35.5,0.67,33.1,-15.5,False,False,,100.0
JOE,St. Joe Company,Real Estate,Real Estate Development,SP600,65.86,3.75,2026-09-11,499.0,TTM-4Q,2026-06-30,13.3,1.3,True,18.9,30.5,4.9,5.3,3.3,5.7,-0.4,10.6,16.4,44.1,1.4,1.2,-6.1,1.0,1.76,8.0,,5.7,0.84,36.2,-1.9,0.57,-0.01,53.0,30.2,0.73,-17.8,-0.56,0.95,1.65,2.6,28.4,48.7,-1.5,64.55,65.94,65.08,True,73.54,46.37,1.55,49.5,-2.1,False,False,,100.0
KNTK,"Kinetik Holdings, Inc.",Energy,Oil & Gas Storage & Transportation,SP600,54.75,4.15,2026-09-11,499.0,TTM-4Q,2026-06-30,54.6,1.05,True,13.1,21.1,,7.6,4.7,3.8,-0.74,7.6,,,28.1,6.2,-6.2,2.0,3.26,7.0,0.58,0.9,-1.78,31.1,17.3,0.68,-0.01,85.0,35.5,0.7,-30.3,-0.14,5.08,0.0,5.08,14.1,221.6,21.8,51.68,48.43,45.56,True,56.92,31.33,1.51,58.6,12.0,False,True,ZONA-BAHAYA;DISTRES;DILUSI;GOODWILL,100.0
TTC,Toro,Industrials,Agricultural & Farm Machinery,SP400,92.72,8.78,2026-09-11,499.0,TTM-4Q,2026-07-31,82.7,0.99,True,15.0,24.2,6.57,6.6,4.1,8.1,0.16,16.2,26.4,33.4,0.5,1.24,-12.1,2.2,2.17,8.0,4.94,8.7,1.08,27.1,4.0,0.6,-0.01,58.0,25.8,0.87,-14.5,1.05,1.71,4.08,5.79,5.2,9.1,-3.4,95.9,95.09,91.69,True,105.19,67.64,2.53,39.2,-2.9,False,False,,100.0
FHN,First Horizon,Financials,Regional Banks,SP400,24.47,11.59,2026-09-11,499.0,TTM-4Q,2026-06-30,94.8,1.53,True,,11.0,1.26,,9.1,,0.56,,11.6,,,,,0.1,,,,999.0,-0.19,17.3,18.4,0.7,-0.01,49.0,25.4,1.1,-16.5,0.2,2.69,7.6,10.29,10.3,25.3,-6.5,25.31,24.49,24.35,True,26.56,19.8,0.45,43.1,-5.5,False,False,,90.0
HR,Healthcare Realty Trust,Real Estate,Health Care REITs,SP400,18.9,6.48,2026-09-11,499.0,TTM-4Q,2026-06-30,57.3,0.79,True,,,1.54,,-1.3,,-0.94,,-1.9,,,,-5.5,2.4,,,,,,10.2,8.0,0.47,-0.01,40.0,19.2,0.24,-12.6,0.92,5.18,0.09,5.27,-6.3,,-2.1,20.1,19.28,18.75,True,22.04,16.31,0.31,33.7,-11.0,False,False,,100.0
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,SP500,137.35,165.0,2026-09-11,499.0,TTM-4Q,2026-06-30,843.4,0.86,True,6.8,17.8,2.52,14.6,5.6,,0.04,10.7,14.2,62.0,2.3,0.59,-10.2,4.7,2.36,6.0,3.47,999.0,0.81,38.3,6.6,0.75,-0.01,85.0,30.1,0.16,-22.3,0.86,2.47,3.26,5.73,9.6,1.1,-3.6,122.74,119.71,113.7,True,138.89,85.57,3.05,67.5,14.9,False,True,,100.0
SABR,Sabre,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",SP600,2.17,0.88,2026-09-11,499.0,TTM-4Q,2026-06-30,8.5,3.2,False,10.5,1.2,,9.6,81.8,-1.9,0.39,7.9,,56.2,1.0,8.43,14.6,9.4,0.1,6.0,-0.22,999.0,-1.67,19.8,21.2,0.24,-0.01,85.0,84.8,2.18,-62.5,-3.0,0.0,0.0,0.0,4.7,,2.2,2.0,1.74,1.66,True,2.3,0.81,0.13,53.9,24.7,False,True,TIPIS;ZONA-BAHAYA;GOODWILL,100.0
HLX,"Helix Energy Solutions Group, Inc.",Energy,Oil & Gas Equipment & Services,SP600,10.6,,2026-09-01,467.0,,,14.4,2.76,True,,,,,,,,,,,,,,,,,,999.0,,43.8,18.1,0.7,-0.01,88.0,44.0,0.56,-19.3,0.15,,,,,,,9.47,8.97,8.41,True,10.75,5.58,0.35,72.5,0.2,False,True,DATA-KURANG;BASI,0.0
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,SP500,58.45,25.25,2026-09-11,499.0,TTM-4Q,2026-06-30,63.8,0.85,True,9.0,14.6,2.17,11.2,6.8,5.8,0.16,11.0,14.6,,,0.78,-1.1,1.7,1.14,5.0,3.15,6.7,-0.48,8.6,6.7,0.22,-0.02,38.0,34.3,0.72,-34.1,0.42,1.14,7.92,9.06,5.1,-24.7,-4.8,55.19,54.71,56.95,True,68.18,44.08,1.63,51.0,-8.0,False,False,,100.0
BRC,Brady Corporation,Industrials,Commercial Printing,SP600,86.94,4.16,2026-09-11,499.0,TTM-4Q,2026-07-31,19.4,1.06,True,12.9,20.2,3.06,7.7,4.9,4.6,0.23,15.7,16.1,51.7,1.2,-0.56,-2.2,1.0,1.19,7.0,7.74,27.2,0.89,22.9,12.1,0.53,-0.02,53.0,32.9,0.52,-26.1,0.86,1.11,1.02,2.13,9.8,8.5,-0.7,92.86,87.78,86.31,True,99.29,70.57,2.65,33.0,3.4,False,False,,100.0
LECO,Lincoln Electric,Industrials,Industrial Machinery & Supplies & Components,SP400,253.06,13.79,2026-09-11,499.0,TTM-4Q,2026-06-30,127.6,0.8,True,16.9,24.9,8.87,5.9,4.0,3.9,-0.3,22.1,37.7,36.0,1.4,1.04,-3.6,2.0,1.24,8.0,7.45,13.1,0.83,20.0,10.9,0.53,-0.02,36.0,29.4,1.06,-20.1,0.58,1.24,1.72,2.96,9.3,10.1,-1.5,267.9,266.47,262.47,True,310.0,216.22,8.88,34.7,-5.2,False,False,,100.0
GEN,Gen Digital,Information Technology,Systems Software,SP500,30.26,18.11,2026-09-11,499.0,TTM-4Q,2026-07-03,161.3,0.88,True,9.8,17.2,6.82,10.2,5.8,8.5,0.94,13.2,41.9,78.0,2.3,2.91,-3.2,3.7,1.49,7.0,1.52,999.0,0.25,-0.6,37.1,0.52,-0.02,79.0,34.9,0.96,-39.1,0.91,1.72,3.31,5.03,20.2,76.4,-3.4,28.12,24.15,24.68,True,31.65,17.78,0.89,57.5,22.0,False,False,ZONA-BAHAYA;GOODWILL,100.0
CVLT,CommVault Systems,Information Technology,Systems Software,SP400,130.07,5.39,2026-09-11,499.0,TTM-4Q,2026-06-30,63.1,1.43,True,53.7,78.9,103.57,1.9,1.3,4.8,-0.35,25.1,32.8,81.1,1.4,-11.2,-12.8,7.8,3.88,6.0,1.86,15.0,1.74,-19.7,75.3,0.44,-0.02,54.0,63.1,1.39,-61.5,-0.75,0.0,8.18,8.18,15.5,-15.8,-7.5,138.48,112.28,113.68,True,198.18,71.75,5.32,44.1,-1.0,False,False,GOODWILL,100.0
APH,Amphenol,Information Technology,Electronic Components,SP500,83.92,103.47,2026-09-11,499.0,TTM-4Q,2026-06-30,923.0,0.98,True,12.8,20.1,6.68,7.8,5.0,4.6,0.42,20.5,38.1,38.5,2.0,1.46,-2.1,1.1,1.14,6.0,3.94,12.4,-0.3,43.7,29.7,0.81,-0.02,77.0,45.3,1.53,-28.2,0.6,0.98,0.69,1.67,54.2,61.8,1.3,80.27,74.06,73.17,True,89.26,58.67,2.8,57.4,6.3,False,True,GOODWILL,100.0
THC,Tenet Health,Health Care,Health Care Facilities,SP400,263.69,21.23,2026-09-11,499.0,TTM-4Q,2026-06-30,197.8,0.79,True,5.9,6.7,4.56,16.8,14.9,14.2,2.02,19.4,75.5,,,2.04,-2.8,3.8,1.26,8.0,2.14,5.5,-0.06,39.1,18.7,0.68,-0.02,89.0,42.3,0.87,-34.1,-0.12,0.0,7.78,7.78,5.4,32.4,-8.5,243.71,212.91,209.69,True,283.05,157.58,8.85,53.5,47.0,False,True,GOODWILL,100.0
IIPR,"Innovative Industrial Properties, Inc.",Real Estate,Industrial REITs,SP600,56.25,1.55,2026-09-11,499.0,TTM-4Q,2026-06-30,17.6,0.58,True,9.3,11.3,0.84,10.7,8.9,,1.42,4.6,7.4,,,1.92,-2.4,0.7,1.43,5.0,,5.2,-0.24,18.1,16.4,0.46,-0.02,51.0,37.4,0.56,-21.3,-0.86,13.91,2.9,16.81,-8.4,0.3,5.9,59.38,56.03,54.67,True,65.38,44.58,1.28,42.7,-12.1,False,False,DILUSI,90.0
TALO,"Talos Energy, Inc.",Energy,Oil & Gas Exploration & Production,SP600,17.68,2.95,2026-09-11,499.0,TTM-4Q,2026-06-30,28.8,0.74,True,5.0,,1.45,19.8,-13.7,,-0.98,-5.7,-17.8,,,0.91,-21.1,7.9,,5.0,0.56,-1.6,-0.45,57.2,14.6,0.72,-0.02,90.0,49.9,0.35,-22.2,0.07,0.0,3.49,3.49,2.4,,-4.1,15.47,14.8,13.94,True,18.44,8.87,0.65,65.2,15.3,False,True,ZONA-BAHAYA;DISTRES,100.0
GOLF,Acushnet Company,Consumer Discretionary,Leisure Products,SP600,85.16,4.97,2026-09-11,499.0,TTM-4Q,2026-06-30,31.1,0.74,True,13.8,22.6,5.38,7.2,4.4,3.7,-0.52,15.3,25.4,49.1,2.0,2.1,-2.0,0.5,1.23,8.0,3.86,999.0,-0.04,20.7,-3.8,0.28,-0.02,26.0,29.7,0.77,-28.3,0.84,1.17,2.26,3.43,8.8,-4.4,-0.7,98.07,96.96,94.61,True,119.65,73.09,2.54,30.9,-17.3,False,False,,100.0
SONO,"Sonos, Inc.",Consumer Discretionary,Consumer Electronics,SP600,15.12,1.79,2026-09-11,499.0,TTM-4Q,2026-06-27,22.6,1.28,True,13.6,31.4,4.43,7.4,3.2,7.0,-0.31,13.2,14.2,46.5,1.4,-1.78,-10.5,8.3,2.58,8.0,4.46,143.7,0.83,7.3,14.4,0.23,-0.02,28.0,47.8,1.65,-33.7,-0.79,0.0,6.47,6.47,5.6,,0.5,15.23,14.82,15.41,False,19.82,12.44,0.7,48.2,-5.5,False,False,,100.0
PB,Prosperity Bancshares,Financials,Regional Banks,SP400,71.35,8.57,2026-09-11,499.0,TTM-4Q,2026-06-30,56.1,0.99,True,,15.2,1.03,,6.6,,0.02,,7.1,,,,,0.1,,,,999.0,-0.31,14.5,15.9,0.69,-0.03,45.0,22.1,0.6,-14.9,0.88,2.7,0.0,2.7,,7.6,5.8,72.98,70.64,70.73,True,77.2,61.07,1.27,41.1,-3.7,False,False,DILUSI,90.0
TXNM,TXNM Energy,Utilities,Electric Utilities,SP400,57.67,6.38,2026-09-11,499.0,TTM-4Q,2026-03-31,70.6,0.94,True,12.8,38.7,1.84,7.8,2.6,-8.9,-0.99,4.8,5.5,,2.7,6.03,-3.7,0.6,3.61,5.0,,1.6,-0.29,3.8,-0.9,0.28,-0.03,36.0,5.1,0.16,-5.2,1.21,2.69,-14.65,-11.96,8.5,-25.4,21.1,57.54,58.31,58.43,True,59.53,55.64,0.31,49.3,-2.6,False,False,DILUSI,100.0
NTST,NETSTREIT Corp.,Real Estate,Retail REITs,SP600,19.64,1.99,2026-09-11,499.0,TTM-4Q,2026-06-30,36.3,0.57,True,20.4,143.0,1.27,4.9,0.7,,-0.67,2.7,1.0,,,8.32,-4.0,0.4,8.59,,,1.2,-1.15,16.5,3.9,0.5,-0.03,44.0,20.5,0.25,-11.2,0.88,3.95,-14.87,-10.92,21.9,,24.6,21.02,20.45,19.81,True,22.47,17.02,0.38,32.9,-6.1,False,False,DILUSI,100.0
FRPT,Freshpet,Consumer Staples,Packaged Foods & Meats,SP600,63.74,3.06,2026-09-11,499.0,TTM-4Q,2026-06-30,79.1,1.0,True,16.5,15.1,2.47,6.1,6.6,2.0,-0.43,6.1,17.6,41.4,4.0,0.25,-0.2,5.4,1.02,8.0,4.25,6.8,-0.88,35.4,-7.3,0.28,-0.03,53.0,50.4,1.18,-44.6,-1.9,0.0,0.0,0.0,12.8,504.2,11.2,64.72,63.49,63.65,True,86.0,46.45,2.77,36.6,17.8,False,False,DILUSI,90.0
KRC,Kilroy Realty Corp,Real Estate,Office REITs,SP400,34.9,4.06,2026-09-11,499.0,TTM-4Q,2026-03-31,39.9,0.97,True,,16.6,0.77,,6.0,11.2,1.54,,4.6,,,,-3.1,1.6,2.37,,,,,-8.6,27.8,0.35,-0.03,27.0,27.7,0.91,-35.3,-1.3,6.36,0.0,6.36,-1.4,10.6,-0.9,37.77,34.38,35.4,False,45.03,27.36,0.89,34.1,-12.9,False,False,,90.0
AFG,American Financial Group,Financials,Multi-line Insurance,SP400,141.96,11.77,2026-09-11,499.0,TTM-4Q,2026-06-30,41.5,1.11,True,,12.4,2.44,,8.1,,0.02,,20.4,,,,,0.4,,,,13.5,0.2,11.1,14.4,0.68,-0.03,55.0,18.9,0.51,-13.2,1.16,4.89,0.66,5.56,-0.2,24.7,-0.6,142.99,135.31,134.87,True,150.02,123.09,2.3,46.9,3.5,False,False,,90.0
BLK,BlackRock,Financials,Asset Management & Custody Banks,SP500,1079.65,167.34,2026-09-11,499.0,TTM-4Q,2026-06-30,632.9,0.87,True,,25.4,2.9,,3.9,,-1.17,,12.3,,,,,0.5,,,,16.4,0.1,7.0,26.5,0.61,-0.04,49.0,27.3,1.18,-22.5,-0.16,0.0,0.0,0.0,26.5,2.7,5.4,1101.13,1051.7,1060.6,True,1219.94,917.39,23.32,40.0,2.5,False,False,DILUSI,90.0
DAVE,"Dave, Inc.",Financials,Consumer Finance,SP600,350.71,4.8,2026-09-11,499.0,TTM-4Q,2026-06-30,127.6,1.0,True,,21.5,23.08,,4.6,,-0.96,,104.8,,,,,35.0,,,,29.6,2.43,47.6,48.6,0.69,-0.04,93.0,70.2,2.04,-39.1,-3.0,0.0,5.06,5.06,48.6,303.9,-6.0,377.81,283.75,263.41,True,458.25,152.21,21.62,46.2,18.6,False,False,,90.0
PPG,PPG Industries,Materials,Specialty Chemicals,SP500,105.5,23.52,2026-09-11,499.0,TTM-4Q,2026-03-31,152.4,1.18,True,10.2,14.8,2.9,9.8,6.7,5.2,0.51,12.0,21.1,41.4,2.0,1.94,-1.9,1.0,1.26,8.0,3.71,9.4,0.79,8.1,15.2,0.38,-0.04,30.0,30.5,0.9,-25.7,0.51,2.69,2.09,4.78,2.8,45.5,-2.0,114.58,113.28,111.6,True,133.43,93.39,2.87,34.4,-13.9,False,False,,100.0
NVST,Envista Holdings,Health Care,Health Care Supplies,SP400,25.55,4.1,2026-09-11,499.0,TTM-4Q,2026-07-03,59.4,1.88,True,11.4,43.2,1.33,8.8,2.3,6.0,0.69,3.9,3.1,55.2,1.1,0.8,-3.7,8.6,3.19,7.0,1.81,999.0,-0.13,38.2,12.9,0.69,-0.04,58.0,36.9,0.93,-26.0,0.19,0.0,4.13,4.13,11.9,76.6,-3.4,27.16,26.41,25.44,True,30.42,18.77,0.83,35.0,0.7,False,False,,100.0
ESNT,Essent Group Ltd.,Financials,Commercial & Residential Mortgage Finance,SP400,68.18,6.13,2026-09-11,499.0,TTM-4Q,2026-06-30,39.0,1.03,True,,9.0,1.08,,11.1,,1.24,,12.0,,,,,1.7,,,,26.1,0.49,9.1,19.8,0.64,-0.04,67.0,22.6,0.52,-15.4,0.91,2.02,9.97,11.99,4.3,-4.8,-9.6,67.16,62.62,62.83,True,70.37,55.34,1.23,50.3,13.6,False,False,,90.0
WS,Worthington Steel,Materials,Steel,SP600,33.9,1.73,2026-09-11,499.0,TTM-4Q,2026-05-31,8.9,0.69,False,22.9,203.2,1.62,4.4,0.5,4.6,-0.11,-0.1,0.8,11.7,1.4,2.08,-9.1,2.9,23.67,5.0,2.85,-0.0,-0.77,21.0,17.4,0.4,-0.04,21.0,47.8,1.71,-42.0,-1.23,1.89,0.0,1.89,11.3,-92.3,0.6,35.35,37.34,37.31,True,49.17,27.22,1.58,41.6,-24.8,False,False,TIPIS,100.0
MTX,Minerals Technologies,Materials,Specialty Chemicals,SP600,68.81,2.14,2026-09-11,499.0,TTM-4Q,2026-07-05,12.1,0.95,True,,,1.39,,-3.1,5.6,0.53,-0.9,-4.2,24.5,1.4,,-8.6,2.0,,5.0,2.31,-999.0,-0.55,15.4,6.7,0.41,-0.05,35.0,26.7,0.79,-16.7,1.0,0.69,1.64,2.32,4.1,-3300.0,-1.6,72.86,73.3,70.81,True,84.34,53.94,1.97,34.3,-14.1,False,False,,100.0
JBLU,JetBlue,Industrials,Passenger Airlines,SP600,4.4,1.66,2026-09-11,499.0,TTM-4Q,2026-06-30,100.8,0.8,False,55.6,,1.05,1.8,-53.4,-65.1,-3.0,-4.3,-44.4,,,44.23,-4.6,1.3,,1.0,0.45,-1.0,-3.0,13.8,38.9,0.42,-0.05,19.0,62.3,1.89,-37.6,-1.69,0.0,0.0,0.0,4.0,,4.0,5.36,5.17,5.11,True,6.62,3.87,0.22,33.1,-14.7,False,False,TIPIS;ZONA-BAHAYA;DISTRES;F-RENDAH,100.0
ED,Consolidated Edison,Utilities,Multi-Utilities,SP500,106.46,39.23,2026-09-11,499.0,TTM-4Q,2026-03-31,224.6,0.67,True,7.5,18.2,1.53,13.3,5.5,,1.46,9.1,8.7,,,0.14,-2.7,0.5,1.92,5.0,,2.4,1.7,13.8,-3.9,0.29,-0.05,44.0,17.1,-0.26,-9.6,0.96,3.04,0.0,3.04,9.1,14.0,3.7,109.4,109.67,107.4,True,116.23,94.96,1.69,43.0,-3.8,False,False,,100.0
